"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"61",2022-03-08 00:05:00,1,303,100,51.9512987867614,5.54094200375412
"62",2022-03-08 00:05:05,1,303,100,51.4798223759088,5.62865525282121
"63",2022-03-08 00:05:10,1,303,100,51.5634236571756,5.19370947845129
"64",2022-03-08 00:05:15,1,303,100,51.3004467385382,5.34967287211291
"65",2022-03-08 00:05:20,1,303,100,51.6305544376545,5.03408049367923
"66",2022-03-08 00:05:25,1,303,100,51.0647744213732,5.36970402069097
"67",2022-03-08 00:05:30,1,303,100,49.8432765063126,5.86057087370582
"68",2022-03-08 00:05:35,1,303,100,51.3220597095673,5.4788382875674
"69",2022-03-08 00:05:40,1,303,100,50.6409829806923,5.46053884961097
"70",2022-03-08 00:05:45,1,303,100,49.774847113534,5.46841210929093
"71",2022-03-08 00:05:50,1,303,100,50.9598775918967,6.10248587421037
"72",2022-03-08 00:05:55,1,303,100,51.9950951576439,5.65254264106447
"73",2022-03-08 00:06:00,1,303,100,51.0688436310235,5.37993538060772
"74",2022-03-08 00:06:05,1,303,100,51.4360340843897,5.51506571429414
"75",2022-03-08 00:06:10,1,303,100,51.0887598793281,5.782709975455
"76",2022-03-08 00:06:15,1,303,100,51.5101457863308,5.35728453014482
"77",2022-03-08 00:06:20,1,303,100,49.3489640903484,5.57654433156897
"78",2022-03-08 00:06:25,1,303,100,49.5092311184725,5.11231528911525
"79",2022-03-08 00:06:30,1,303,100,52.3543344414801,5.27407361999313
"80",2022-03-08 00:06:35,1,303,100,51.6383456519494,5.50285117399239
"81",2022-03-08 00:06:40,1,303,100,50.6510240130893,5.67728345881476
"82",2022-03-08 00:06:45,1,303,100,51.2495368540215,5.4590901688014
"83",2022-03-08 00:06:50,1,303,100,52.1149430975148,5.53835788291923
"84",2022-03-08 00:06:55,1,303,100,50.8943474688893,5.65767630566497
"85",2022-03-08 00:07:00,1,303,100,49.8348544648138,5.51473797155999
"86",2022-03-08 00:07:05,1,303,100,50.6857783166152,5.38748173156417
"87",2022-03-08 00:07:10,1,303,100,51.0495720685495,5.68984513378546
"88",2022-03-08 00:07:15,1,303,100,51.9728051778092,5.47744330545514
"89",2022-03-08 00:07:20,1,303,100,50.9823349372912,4.97687954710257
"90",2022-03-08 00:07:25,1,303,100,51.2227750138751,5.66950949869759
"91",2022-03-08 00:07:30,1,303,100,50.9799987169456,5.40396207403362
"92",2022-03-08 00:07:35,1,303,100,50.5413154833133,5.79601701360783
"93",2022-03-08 00:07:40,1,303,100,50.8584776202424,5.13208073558091
"94",2022-03-08 00:07:45,1,303,100,51.4973695277374,5.66657902024418
"95",2022-03-08 00:07:50,1,303,100,52.4784678718986,5.5070940443097
"96",2022-03-08 00:07:55,1,303,100,49.911912882966,5.81567564969968
"97",2022-03-08 00:08:00,1,303,100,50.6743891810858,5.43182617284076
"98",2022-03-08 00:08:05,1,303,100,50.9733562075658,4.90520461977479
"99",2022-03-08 00:08:10,1,303,100,51.4655013125907,5.28937075047751
"100",2022-03-08 00:08:15,1,303,100,51.6647787841466,5.18734294668862
"101",2022-03-08 00:08:20,1,303,100,51.4066607240279,5.51644875531538
"102",2022-03-08 00:08:25,1,303,100,51.167488726918,5.82324461856231
"103",2022-03-08 00:08:30,1,303,100,51.5332173965143,5.83891630943227
"104",2022-03-08 00:08:35,1,303,100,50.7459981174536,6.10594048843532
"105",2022-03-08 00:08:40,1,303,100,49.4143420436662,5.40402929100061
"106",2022-03-08 00:08:45,1,303,100,51.4395233526647,5.62324353145299
"107",2022-03-08 00:08:50,1,303,100,50.5649247909266,5.58422560436308
"108",2022-03-08 00:08:55,1,303,100,50.5985138353674,5.54908053622278
"109",2022-03-08 00:09:00,1,303,100,50.5606861985171,5.62164303131031
"110",2022-03-08 00:09:05,1,303,100,50.4531295136289,5.38333058244209
"111",2022-03-08 00:09:10,1,303,100,51.2300575670913,5.83190296747532
"112",2022-03-08 00:09:15,1,303,100,50.7041939516397,5.54866405862862
"113",2022-03-08 00:09:20,1,303,100,50.5000817471458,5.66361665061221
"114",2022-03-08 00:09:25,1,303,100,51.0737835218458,5.42112412206422
"115",2022-03-08 00:09:30,1,303,100,50.6576354289765,5.49658212646455
"116",2022-03-08 00:09:35,1,303,100,50.20779578482,5.58491253493684
"117",2022-03-08 00:09:40,1,303,100,49.9929937488511,5.23616236384183
"118",2022-03-08 00:09:45,1,303,100,50.8666044516859,5.62785019014515
"119",2022-03-08 00:09:50,1,303,100,49.4122056578059,5.50708737732341
"120",2022-03-08 00:09:55,1,303,100,50.9167427589075,5.50558577642673
"121",2022-03-08 00:10:00,1,303,100,52.2676057049624,5.3751140994001
"122",2022-03-08 00:10:05,1,303,100,51.0771374222789,5.6311078431162
"123",2022-03-08 00:10:10,1,303,100,51.1676658824751,5.82819043349953
"124",2022-03-08 00:10:15,1,303,100,50.4693497279789,5.9091858602033
"125",2022-03-08 00:10:20,1,303,100,50.6290402139355,5.36497585911236
"126",2022-03-08 00:10:25,1,303,100,50.4112048702949,5.61235412766718
"127",2022-03-08 00:10:30,1,303,100,50.8392982862888,5.83457889863124
"128",2022-03-08 00:10:35,1,303,100,51.1680233061778,5.37746175021742
"129",2022-03-08 00:10:40,1,303,100,52.0083027988039,5.44389315440032
"130",2022-03-08 00:10:45,1,303,100,50.9481629229384,5.56619492836985
"131",2022-03-08 00:10:50,1,303,100,52.1407712100611,5.94991159176517
"132",2022-03-08 00:10:55,1,303,100,49.4407517339224,5.66723729894943
"133",2022-03-08 00:11:00,1,303,100,49.4012034162968,5.53097163681895
"134",2022-03-08 00:11:05,1,303,100,52.0434071794612,6.07965812588206
"135",2022-03-08 00:11:10,1,303,100,51.3174127108384,5.53500552006663
"136",2022-03-08 00:11:15,1,303,100,51.576084801761,5.47915224767796
"137",2022-03-08 00:11:20,1,303,100,50.7001683221107,5.32047743805447
"138",2022-03-08 00:11:25,1,303,100,50.9867385672958,5.64587262697416
"139",2022-03-08 00:11:30,1,303,100,49.3834983406172,5.60855749571999
"140",2022-03-08 00:11:35,1,303,100,51.8596756374843,5.71932274848412
"141",2022-03-08 00:11:40,1,303,100,52.115344545546,5.16420608011435
"142",2022-03-08 00:11:45,1,303,100,52.452785900921,5.71286637731962
"143",2022-03-08 00:11:50,1,303,100,51.0113927649123,5.85618638769935
"144",2022-03-08 00:11:55,1,303,100,52.3672741114999,5.2314951658471
"145",2022-03-08 00:12:00,1,303,100,51.4455230047434,5.55124821697588
"146",2022-03-08 00:12:05,1,303,100,50.7072472933424,5.63213216448534
"147",2022-03-08 00:12:10,1,303,100,49.8635636847835,5.43759620248387
"148",2022-03-08 00:12:15,1,303,100,51.059890953914,5.58060518195559
"149",2022-03-08 00:12:20,1,303,100,50.4266585550284,5.53962968068809
"150",2022-03-08 00:12:25,1,303,100,50.8957068647554,5.39162129293136
"151",2022-03-08 00:12:30,1,303,100,50.7457972452404,5.94029157060605
"152",2022-03-08 00:12:35,1,303,100,51.7474234927815,5.79216721963761
"153",2022-03-08 00:12:40,1,303,100,53.2009542139318,5.55662982857117
"154",2022-03-08 00:12:45,1,303,100,51.3394725246148,5.56881658667398
"155",2022-03-08 00:12:50,1,303,100,50.5863776430107,5.50757636952112
"156",2022-03-08 00:12:55,1,303,100,50.9619866537202,5.31156876728927
"157",2022-03-08 00:13:00,1,303,100,52.5308464303567,5.7535119178722
"158",2022-03-08 00:13:05,1,303,100,50.0521927450443,5.3114510421049
"159",2022-03-08 00:13:10,1,303,100,50.5925782931946,5.63139127989465
"160",2022-03-08 00:13:15,1,303,100,50.7532891769822,5.36099088868932
"161",2022-03-08 00:13:20,1,303,100,52.5707434527013,5.48437729635888
"162",2022-03-08 00:13:25,1,303,100,52.2396180107862,5.64871170628589
"163",2022-03-08 00:13:30,1,303,100,52.6836913647235,5.43954186403259
"164",2022-03-08 00:13:35,1,303,100,50.3047209753955,5.11083551399118
"165",2022-03-08 00:13:40,1,303,100,51.1791843100108,5.56816560169085
"166",2022-03-08 00:13:45,1,303,100,50.1533984607389,5.8273770706927
"167",2022-03-08 00:13:50,1,303,100,51.1190144061564,5.32285127552885
"168",2022-03-08 00:13:55,1,303,100,49.843400442094,5.74124652373288
"169",2022-03-08 00:14:00,1,303,100,50.1789200905767,5.45957790373448
"170",2022-03-08 00:14:05,1,303,100,53.8045070994108,5.37293887150395
"171",2022-03-08 00:14:10,1,303,100,51.0584450333458,5.69656487931384
"172",2022-03-08 00:14:15,1,303,100,50.5704555689309,5.28897343366028
"173",2022-03-08 00:14:20,1,303,100,51.352364757343,5.13066369800714
"174",2022-03-08 00:14:25,1,303,100,51.3565260810402,5.8273121007572
"175",2022-03-08 00:14:30,1,303,100,50.194239778905,5.44372766665885
"176",2022-03-08 00:14:35,1,303,100,51.6104486390998,5.10253048959179
"177",2022-03-08 00:14:40,1,303,100,50.5726197426578,5.76665177404262
"178",2022-03-08 00:14:45,1,303,100,50.7798689630216,5.7235799303101
"179",2022-03-08 00:14:50,1,303,100,50.3279356688485,5.56653319895574
"180",2022-03-08 00:14:55,1,303,100,50.2928983910878,5.4949969055977
"181",2022-03-08 00:15:00,1,303,100,51.6365592261818,5.30181524448776
"182",2022-03-08 00:15:05,1,303,100,50.7657216050439,5.59142833099989
"183",2022-03-08 00:15:10,1,303,100,51.3550798378103,5.77202689498027
"184",2022-03-08 00:15:15,1,303,100,51.862125925373,4.8741684424366
"185",2022-03-08 00:15:20,1,303,100,50.259733392586,5.41108570641602
"186",2022-03-08 00:15:25,1,303,100,50.3968860566516,5.63955458388062
"187",2022-03-08 00:15:30,1,303,100,50.71601844735,5.74195695989042
"188",2022-03-08 00:15:35,1,303,100,51.0812498834433,5.40840052799728
"189",2022-03-08 00:15:40,1,303,100,51.4133501536073,5.3664329426797
"190",2022-03-08 00:15:45,1,303,100,51.1121857572771,5.28670108417072
"191",2022-03-08 00:15:50,1,303,100,51.2792606557662,5.25623338357381
"192",2022-03-08 00:15:55,1,303,100,50.5127580901676,5.34504278438872
"193",2022-03-08 00:16:00,1,303,100,50.3912282666595,5.79558693236513
"194",2022-03-08 00:16:05,1,303,100,51.1173519978103,5.33897507626659
"195",2022-03-08 00:16:10,1,303,100,51.7017575926642,5.43228068113948
"196",2022-03-08 00:16:15,1,303,100,51.7615132900676,5.30858604947875
"197",2022-03-08 00:16:20,1,303,100,50.9471087709128,5.55179666028746
"198",2022-03-08 00:16:25,1,303,100,51.4682565870115,5.52199212530729
"199",2022-03-08 00:16:30,1,303,100,52.1793243972468,5.55900327430475
"200",2022-03-08 00:16:35,1,303,100,50.3408107080615,5.46685646323278
"201",2022-03-09 00:00:00,1,303,200,50.4612835340414,5.65066554761377
"202",2022-03-09 00:00:05,1,303,200,51.9198445962218,5.62962448871841
"203",2022-03-09 00:00:10,1,303,200,51.7185818238927,5.61970182333476
"204",2022-03-09 00:00:15,1,303,200,52.2027977686327,5.12922260853573
"205",2022-03-09 00:00:20,1,303,200,51.3579670228102,5.3770552135334
"206",2022-03-09 00:00:25,1,303,200,50.5249419827778,5.7741975804457
"207",2022-03-09 00:00:30,1,303,200,51.4679990276107,5.74434186715612
"208",2022-03-09 00:00:35,1,303,200,51.228655774431,5.54437113309972
"209",2022-03-09 00:00:40,1,303,200,51.6559892064479,5.18580424319456
"210",2022-03-09 00:00:45,1,303,200,49.4468145865535,5.23058911293991
"211",2022-03-09 00:00:50,1,303,200,50.5796411023274,5.4831120108682
"212",2022-03-09 00:00:55,1,303,200,52.1269088099391,5.45361945801938
"213",2022-03-09 00:01:00,1,303,200,51.2906580707583,5.49288010989075
"214",2022-03-09 00:01:05,1,303,200,50.8942008543429,5.55604139179578
"215",2022-03-09 00:01:10,1,303,200,51.2498052517915,5.63997388430363
"216",2022-03-09 00:01:15,1,303,200,50.1067315347023,5.12648721465762
"217",2022-03-09 00:01:20,1,303,200,50.9927377382198,5.4047558640095
"218",2022-03-09 00:01:25,1,303,200,50.5759628193929,5.54874664944147
"219",2022-03-09 00:01:30,1,303,200,51.6756740878062,5.80151372415008
"220",2022-03-09 00:01:35,1,303,200,50.5181141435861,5.61599036355825
"221",2022-03-09 00:01:40,1,303,200,51.1813141707818,5.6139453781175
"222",2022-03-09 00:01:45,1,303,200,53.1289125326844,5.5666843370231
"223",2022-03-09 00:01:50,1,303,200,51.247372360105,5.42424092784714
"224",2022-03-09 00:01:55,1,303,200,51.7475258065287,5.26173543456494
"225",2022-03-09 00:02:00,1,303,200,52.2877333242365,5.36931195052568
"226",2022-03-09 00:02:05,1,303,200,50.9844295730664,5.76957049860101
"227",2022-03-09 00:02:10,1,303,200,50.3391118690759,5.79035717678947
"228",2022-03-09 00:02:15,1,303,200,51.0417107055099,6.01218342246104
"229",2022-03-09 00:02:20,1,303,200,51.724809724161,5.58814520124413
"230",2022-03-09 00:02:25,1,303,200,50.4085890427514,6.15016810210606
"231",2022-03-09 00:02:30,1,303,200,50.103565324382,5.3824109122879
"232",2022-03-09 00:02:35,1,303,200,50.4821955464253,5.2290185578499
"233",2022-03-09 00:02:40,1,303,200,50.369650255009,5.34834863332546
"234",2022-03-09 00:02:45,1,303,200,51.1214687215981,5.3321501521007
"235",2022-03-09 00:02:50,1,303,200,49.0681659697554,5.50796900677833
"236",2022-03-09 00:02:55,1,303,200,51.5061130763654,5.74484566616677
"237",2022-03-09 00:03:00,1,303,200,50.4009188284809,5.43037221320471
"238",2022-03-09 00:03:05,1,303,200,50.7868224081038,5.56396801414747
"239",2022-03-09 00:03:10,1,303,200,50.7625748883627,5.5527238472771
"240",2022-03-09 00:03:15,1,303,200,51.3133719973128,5.52527134667094
"241",2022-03-09 00:03:20,1,303,200,51.5135631831258,5.69090386668494
"242",2022-03-09 00:03:25,1,303,200,51.2987727283535,5.48893515182904
"243",2022-03-09 00:03:30,1,303,200,51.5653160991798,5.53150070555319
"244",2022-03-09 00:03:35,1,303,200,51.0490666057876,5.25634927599786
"245",2022-03-09 00:03:40,1,303,200,51.9632310988194,5.74376748586527
"246",2022-03-09 00:03:45,1,303,200,50.7871995414594,5.40014615487493
"247",2022-03-09 00:03:50,1,303,200,51.3635716912806,5.11657562273104
"248",2022-03-09 00:03:55,1,303,200,51.4869852851153,5.48599135419074
"249",2022-03-09 00:04:00,1,303,200,51.578391390089,5.23345317197142
"250",2022-03-09 00:04:05,1,303,200,50.513385683662,5.448268732445
"251",2022-03-09 00:04:10,1,303,200,51.8083857775944,5.49413908647952
"252",2022-03-09 00:04:15,1,303,200,51.1091300857642,5.56907166684547
"253",2022-03-09 00:04:20,1,303,200,52.3126974339779,5.85982911670633
"254",2022-03-09 00:04:25,1,303,200,52.1382068140774,5.57727756412702
"255",2022-03-09 00:04:30,1,303,200,49.9849618707131,5.57437388736248
"256",2022-03-09 00:04:35,1,303,200,50.3482569148495,5.44014303111848
"257",2022-03-09 00:04:40,1,303,200,50.9416291020115,5.43778419263345
"258",2022-03-09 00:04:45,1,303,200,51.2639981170013,5.46108643347313
"259",2022-03-09 00:04:50,1,303,200,49.7967965401273,5.12572661581731
"260",2022-03-09 00:04:55,1,303,200,49.9890897084635,5.39219140794895
"261",2022-03-09 00:05:00,1,303,200,50.2454974953358,5.25419878518366
"262",2022-03-09 00:05:05,1,303,200,51.5884465437448,5.61168692600358
"263",2022-03-09 00:05:10,1,303,200,51.4924764196553,5.74710501455527
"264",2022-03-09 00:05:15,1,303,200,50.2783666524712,5.58078657569447
"265",2022-03-09 00:05:20,1,303,200,50.7146506794629,5.43694419353172
"266",2022-03-09 00:05:25,1,303,200,50.0121982078534,5.08845325832081
"267",2022-03-09 00:05:30,1,303,200,51.0621141559665,5.68328665471699
"268",2022-03-09 00:05:35,1,303,200,50.4162053679906,5.53038119299641
"269",2022-03-09 00:05:40,1,303,200,51.1442982932223,5.89781484680285
"270",2022-03-09 00:05:45,1,303,200,49.9310615685782,5.56726076300598
"271",2022-03-09 00:05:50,1,303,200,50.3974572842927,5.71264312703874
"272",2022-03-09 00:05:55,1,303,200,49.9522903101959,5.02462705483616
"273",2022-03-09 00:06:00,1,303,200,51.9560165875386,5.41135057333008
"274",2022-03-09 00:06:05,1,303,200,50.3267889487357,5.44190506043764
"275",2022-03-09 00:06:10,1,303,200,50.8020392376465,5.67637941539057
"276",2022-03-09 00:06:15,1,303,200,51.394833215124,5.33692574927703
"277",2022-03-09 00:06:20,1,303,200,50.7047875714949,5.66849329160366
"278",2022-03-09 00:06:25,1,303,200,50.8902070152107,5.48930391586861
"279",2022-03-09 00:06:30,1,303,200,51.6026722411743,5.55908584031458
"280",2022-03-09 00:06:35,1,303,200,50.4087261630489,5.8044754528253
"281",2022-03-09 00:06:40,1,303,200,50.2854556394286,5.13705805534755
"282",2022-03-09 00:06:45,1,303,200,52.6891511210387,5.6102630345338
"283",2022-03-09 00:06:50,1,303,200,51.1266510681771,5.71024712584185
"284",2022-03-09 00:06:55,1,303,200,52.2808859078513,5.31521276784751
"285",2022-03-09 00:07:00,1,303,200,51.8663109097616,5.65165015101683
"286",2022-03-09 00:07:05,1,303,200,51.6645835122008,5.80758521060731
"287",2022-03-09 00:07:10,1,303,200,51.1287068446697,5.44775654569661
"288",2022-03-09 00:07:15,1,303,200,50.0079237599934,5.53067378400374
"289",2022-03-09 00:07:20,1,303,200,51.9509963105759,5.25775778237114
"290",2022-03-09 00:07:25,1,303,200,51.2489084624539,5.49369679733919
"291",2022-03-09 00:07:30,1,303,200,51.5744187028677,5.52256150417883
"292",2022-03-09 00:07:35,1,303,200,50.7410516327001,5.56849021994389
"293",2022-03-09 00:07:40,1,303,200,50.8024611273354,5.75167812933544
"294",2022-03-09 00:07:45,1,303,200,49.9682939472341,5.84636644562466
"295",2022-03-09 00:07:50,1,303,200,51.1767790469114,5.51469643368843
"296",2022-03-09 00:07:55,1,303,200,51.8907180875533,5.39104567045385
"297",2022-03-09 00:08:00,1,303,200,50.4825058373093,5.91715620253702
"298",2022-03-09 00:08:05,1,303,200,50.7342234283324,5.7548586777353
"299",2022-03-09 00:08:10,1,303,200,51.6082548568714,5.39656310659407
"300",2022-03-09 00:08:15,1,303,200,51.4599378012135,5.58092733846104
"301",2022-03-09 00:08:20,1,303,200,50.5212795634297,5.45608367264014
"302",2022-03-09 00:08:25,1,303,200,52.0417336685807,5.3320931515271
"303",2022-03-09 00:08:30,1,303,200,51.8481796563919,5.81488125844441
"304",2022-03-09 00:08:35,1,303,200,52.5372788499893,5.676314593862
"305",2022-03-09 00:08:40,1,303,200,50.7827862208971,5.90481355150708
"306",2022-03-09 00:08:45,1,303,200,50.2433599060955,5.64688000134755
"307",2022-03-09 00:08:50,1,303,200,50.0874871469723,5.57442831133735
"308",2022-03-09 00:08:55,1,303,200,51.8191783121728,5.7603008145216
"309",2022-03-09 00:09:00,1,303,200,51.4133641879516,5.22189128756266
"310",2022-03-09 00:09:05,1,303,200,50.7019598689318,5.70937307877597
"311",2022-03-09 00:09:10,1,303,200,50.6236450505935,5.49381607976859
"312",2022-03-09 00:09:15,1,303,200,51.150802281683,5.9392304687902
"313",2022-03-09 00:09:20,1,303,200,50.1840944845591,5.58179174357442
"314",2022-03-09 00:09:25,1,303,200,51.7626808318258,5.68682316631542
"315",2022-03-09 00:09:30,1,303,200,52.2330977069155,5.56783126417587
"316",2022-03-09 00:09:35,1,303,200,51.6310674257784,5.1359310084385
"317",2022-03-09 00:09:40,1,303,200,51.7866382063394,5.90294562888454
"318",2022-03-09 00:09:45,1,303,200,50.0012647044701,5.58320858375358
"319",2022-03-09 00:09:50,1,303,200,51.7511657907192,5.59142722171935
"320",2022-03-09 00:09:55,1,303,200,51.2053524004287,5.32433953667085
"321",2022-03-09 00:10:00,1,303,200,50.2025729222076,5.42676638193746
"322",2022-03-09 00:10:05,1,303,200,50.8862182222543,5.5452142620362
"323",2022-03-09 00:10:10,1,303,200,51.4321207373163,5.05896353942422
"324",2022-03-09 00:10:15,1,303,200,49.7371950649174,5.46573769245019
"325",2022-03-09 00:10:20,1,303,200,51.0083954427019,5.61321800016458
"326",2022-03-09 00:10:25,1,303,200,51.7783125863422,5.35248169814191
"327",2022-03-09 00:10:30,1,303,200,50.5857369297812,5.85673250938697
"328",2022-03-09 00:10:35,1,303,200,51.9851833269017,5.22846312290919
"329",2022-03-09 00:10:40,1,303,200,51.3491652508033,5.42563141938347
"330",2022-03-09 00:10:45,1,303,200,49.7997917897451,5.34521682041687
"331",2022-03-09 00:10:50,1,303,200,50.4727098435328,5.89578538891378
"332",2022-03-09 00:10:55,1,303,200,51.1343464046934,5.49934799911681
"333",2022-03-09 00:11:00,1,303,200,49.8047195359278,5.54509683837074
"334",2022-03-09 00:11:05,1,303,200,51.4813166152686,5.75143707130295
"335",2022-03-09 00:11:10,1,303,200,50.5855922155236,5.67959128757525
"336",2022-03-09 00:11:15,1,303,200,51.6775657988584,5.64300128461282
"337",2022-03-09 00:11:20,1,303,200,51.5064812771628,5.75039682094791
"338",2022-03-09 00:11:25,1,303,200,51.696332406368,5.64662091484432
"339",2022-03-09 00:11:30,1,303,200,52.1260254524678,5.49468316353034
"340",2022-03-09 00:11:35,1,303,200,51.8614508451508,5.72379961596317
"341",2022-03-09 00:11:40,1,303,200,51.3431719231046,5.62163221495327
"342",2022-03-09 00:11:45,1,303,200,52.0516224509334,5.64548641150088
"343",2022-03-09 00:11:50,1,303,200,50.8908920330211,5.49665621478041
"344",2022-03-09 00:11:55,1,303,200,52.211717255253,5.29654540019705
"345",2022-03-09 00:12:00,1,303,200,49.0481592602786,5.67053080099137
"346",2022-03-09 00:12:05,1,303,200,51.2939703187915,5.64774103325759
"347",2022-03-09 00:12:10,1,303,200,50.0422353904926,5.80209928707181
"348",2022-03-09 00:12:15,1,303,200,51.6126798590815,5.72918191480895
"349",2022-03-09 00:12:20,1,303,200,50.0499297796526,5.72882321933801
"350",2022-03-09 00:12:25,1,303,200,51.2897576794078,5.27666480778264
"351",2022-03-09 00:12:30,1,303,200,51.2748036392413,5.63501902599227
"352",2022-03-09 00:12:35,1,303,200,51.1610686041826,5.84285757847629
"353",2022-03-09 00:12:40,1,303,200,51.4380743498332,5.75561140931252
"354",2022-03-09 00:12:45,1,303,200,51.0968066436637,5.76963202464819
"355",2022-03-09 00:12:50,1,303,200,51.0471757385376,5.4805297513597
"356",2022-03-09 00:12:55,1,303,200,50.8171094858839,5.48276698227801
"357",2022-03-09 00:13:00,1,303,200,51.9246997673238,6.13379021481812
"358",2022-03-09 00:13:05,1,303,200,50.0941791741152,5.77150919340606
"359",2022-03-09 00:13:10,1,303,200,50.5308038037635,5.30409415907889
"360",2022-03-09 00:13:15,1,303,200,50.3762121001082,5.58245689388192
"361",2022-03-09 00:13:20,1,303,200,50.7558567029204,5.51532854071055
"362",2022-03-09 00:13:25,1,303,200,51.4211143621257,5.72607502334867
"363",2022-03-09 00:13:30,1,303,200,50.5835373922139,5.64016817077351
"364",2022-03-09 00:13:35,1,303,200,50.7311740924262,5.56525018227268
"365",2022-03-09 00:13:40,1,303,200,51.5900204529209,5.82419978431217
"366",2022-03-09 00:13:45,1,303,200,50.699523984486,5.41302931279786
"367",2022-03-09 00:13:50,1,303,200,50.5252454872111,5.81531294103074
